loss_total	rot_loss	trans_loss	
0.8704489332158118	0.7113738546613604	0.15907507939846255	
0.8665512656980707	0.7078316454277482	0.15871962105003437	
0.8641422858605018	0.7059944173464409	0.15814786940239944	
0.8607820618243618	0.7032076277350652	0.15757443497085388	
0.8575421323378881	0.7002947553992271	0.15724737786998352	
0.8750743153399991	0.7171741148134819	0.15790020234714774	
0.8723276533297638	0.7148320361304639	0.15749561900634373	
0.8799398925569323	0.7205304505648437	0.15940944356498896	
0.8771941363811493	0.7178355781909298	0.15935855997068918	
0.8749127257479369	0.7158348051300885	0.15907792222217051	
0.8728658885195635	0.7137884339992551	0.15907745622098446	
0.8690782517409154	0.7106177594593103	0.15846049397004594	
0.8669461350355829	0.7083930396607944	0.15855309726404293	
0.8643394315496404	0.7061737310801838	0.15816570239815306	
0.8605973888450945	0.7031158213044556	0.15748156940328403	
0.857533206056048	0.700558172656106	0.1569750353537656	
0.8624193084736665	0.7039070017635822	0.15851230865033963	
0.8582408711828035	0.700559591219343	0.15768128194171807	
0.8560174454564917	0.6984487402520768	0.1575687069649974	
0.8529538244617229	0.6957343745799291	0.15721945168108356	
0.8531959016580839	0.6962441477823902	0.1569517556124845	
0.8550288325188143	0.697344080913787	0.1576847533301619	
0.8547585745652516	0.6969125606616338	0.15784601551791033	
0.8523839692406306	0.6950174850343869	0.15736648580984564	
0.8502003001539331	0.6932074706021109	0.1569928310468401	
0.8490264178101533	0.6920065151320564	0.15701990416334347	
0.8458325659686868	0.68943603820615	0.1563965291897585	
0.8488202669928151	0.6915176595410993	0.15730260867745646	
0.8479509611542408	0.6910292884478202	0.1569216739720641	
0.8482089473563394	0.691078990508037	0.15712995791606083	
0.8466412913572939	0.6899261610417426	0.1567151313765517	
0.8436245329724917	0.6875122110798674	0.1561123229938108	
0.8415085192769766	0.6855898823589086	0.15591863782610743	
0.8400263997338573	0.6844344851763352	0.15559191555247542	
0.838453436339343	0.6828404390885506	0.15561299823960403	
0.8509722991955061	0.6951307963374203	0.1558415040236675	
0.8531709422425526	0.69725069603542	0.15592024718388553	
0.8501008394992713	0.6946243038683226	0.15547653651147178	
0.8474732667925846	0.6925627975219704	0.15491047014583306	
0.8601710769587648	0.7045944313446205	0.1555766471979504	
0.858773744709435	0.7033393104516324	0.15543443583218114	
0.8576969622507603	0.702260391775673	0.1554365719519776	
0.9244009187992881	0.7601232884561314	0.16427763111012825	
0.9210159689710852	0.7572045092694244	0.1638114603770058	
0.9186416925039402	0.7550913272208946	0.16355036595446426	
0.9193483816750477	0.7551908220858933	0.1641575604289598	
0.929767931843626	0.7653460081281334	0.1644219242079162	
0.9282580653258733	0.7640186020306179	0.16423946361456598	
0.927967612885616	0.7635828381912275	0.1643847749272192	
0.9288211112978768	0.7639529135941112	0.16486819801946817	
0.9259722889139411	0.7613457782884662	0.16462651098126105	
0.9234186680623273	0.7590850939630797	0.1643335745362929	
0.920319202542305	0.7565019443631172	0.1638172586965892	
0.9200615912511204	0.7558764602927214	0.1641851315552688	
0.9185257121756837	0.7544431561952109	0.16408255657406298	
0.9169366092629772	0.7529646423670764	0.16397196764910155	
0.9145412775485412	0.7508608321456806	0.1636804462329525	
0.9128471890011349	0.7493924384181564	0.16345475132803658	
0.9185899034623177	0.7552075499808917	0.16338235390202333	
0.9165957375643725	0.7535131186406243	0.1630826194217817	
0.913802850436657	0.7511948694257026	0.16260798146670802	
0.9106088763191587	0.7484667607085415	0.16214211598511727	
0.9079844821440546	0.7461789065285733	0.16180557602722395	
0.9704402100041275	0.7986383772021188	0.1718018357081251	
0.9710512305609882	0.7988142929971218	0.1722369406100673	
0.9693596775358823	0.7973612423387834	0.17199843822751637	
0.9687179150347857	0.796636256974997	0.17208166099777542	
0.9675516105615176	0.7958604488617335	0.17169116446987176	
0.9654074975726555	0.7941457715873815	0.1712617285891759	
0.9727277642276686	0.8019308428171322	0.17079692403904073	
0.9746573737474403	0.8034687982966201	0.17118857836708276	
0.9715725825959115	0.8009069193547694	0.17066566618019013	
0.9685079884529114	0.7983260236680507	0.1701819677464664	
0.9705842407188605	0.799606863390747	0.17097737997844445	
0.9691364416981688	0.7981400925039065	0.170996351979009	
0.980001448997723	0.8082449082376921	0.1717565430906312	
0.9787478823872173	0.8070925986942123	0.17165528593913598	
0.9762681565633634	0.8050118425997292	0.1712563162351527	
0.9738751751126595	0.8030020891173372	0.170873088255814	
0.9739015482474065	0.8030492886540971	0.17085226191486713	
0.9731504610524728	0.8023296154748935	0.17082084795961586	
0.9720764887389954	0.8011234147411784	0.17095307636845625	
0.9689671627112797	0.7984472424501464	0.17051992258500484	
0.966739855106408	0.7967158553865848	0.1700240020326811	
0.9666554022510097	0.7961408758079106	0.17051452888562432	
0.9656530711012827	0.7952307645283955	0.17042230900394525	
0.9768382954263242	0.8038146917090238	0.17302360669405104	
0.9741630866083988	0.8015056463868119	0.1726574431844922	
0.971377503402807	0.7990222060707984	0.17235530028119683	
0.969116598367691	0.7970037557150361	0.17211284565692123	
0.966739032109943	0.7950446592695123	0.1716943757967391	
0.9668239174096007	0.7948961479070524	0.1719277725814412	
0.9651666813276031	0.793413395434618	0.171753288957883	
0.9650601843093854	0.7928341194919871	0.172226067868428	
0.964394433944075	0.7920526045265498	0.17234183232056666	
0.9739560662630962	0.8013465077754094	0.17260956117724624	
0.972681370297713	0.7999783506217811	0.17270302235348417	
0.9715708423985375	0.7990017612112893	0.17256908391912779	
0.9695394465089899	0.7972788920840331	0.17226055724364994	
0.9684233511859625	0.796280732435802	0.17214262155643645	
0.9702697515226247	0.79784022160528	0.17242953251524454	
0.9683671147281947	0.7962340355309857	0.17213308191390536	
0.969685223698616	0.7972034935717998	0.17248173283170098	
0.968861518355159	0.7963823925752145	0.17247912840861263	
0.9659295954324049	0.7938887518670025	0.17204084618273993	
0.9643369016473385	0.7928173985220331	0.17151950585931666	
0.961760602445684	0.790602494063031	0.1711581111049805	
0.9597189791659091	0.7887289546271588	0.1709900271860843	
0.9573362285302858	0.7866482298379227	0.17068800129690917	
0.9553381985501398	0.7848979149815403	0.1704402861621561	
0.9641135922249626	0.7931764206590772	0.1709371746494239	
0.9613121131972788	0.7908282784986695	0.170483837769246	
0.9599821165204048	0.7897928639004628	0.17018925573987265	
0.9580136679762132	0.7879324507169209	0.17008122036627715	
0.9605776809217516	0.7898662438816275	0.17071143988796994	
0.957826496274383	0.7875603082984564	0.17026619081205302	
0.9823061517271839	0.8087110874838517	0.17359506731211652	
0.9798984117653905	0.806673451345794	0.17322496341503396	
0.9781914214050866	0.805168034826837	0.1730233896220845	
0.9769292754924249	0.804133577385412	0.17279570122901727	
0.9748074182819936	0.8021554036005851	0.17265201779082417	
0.9720451548156968	0.7998819975967867	0.17216316025599418	
0.9709099193811417	0.7986371064186096	0.17227281598746777	
0.968578423636843	0.7966729410853519	0.1719054855346917	
0.9666041099126377	0.7948899121275024	0.1717142007564978	
0.9685218203444725	0.7962156485898693	0.17230617471422133	
0.9662251695403903	0.7943109375989343	0.17191423491875488	
0.9712176554343279	0.7985245348191728	0.1726931236976502	
0.969569034408778	0.7970717089483514	0.17249732861819211	
0.9674348768557092	0.7952921969185544	0.17214268311162403	
0.9654863551836605	0.7936896882777991	0.17179667009690472	
0.9634708033795523	0.7919690385748521	0.17150176792588934	
0.9619454389581313	0.7905152633786201	0.17143017857407147	
0.9597104827791338	0.7886304633827502	0.17108002232237793	
0.9578108334814319	0.786822460762417	0.17098837563384126	
0.9561589154000518	0.7854066237297348	0.17075229457406035	
0.954270173880187	0.7838634697325302	0.17040670698395732	
0.9521819706233042	0.7821725370748988	0.17000943643023383	
0.950941462713973	0.78109051589679	0.16985094974419676	
0.9500639503368278	0.7802029982041777	0.1698609549928917	
0.9485033067749508	0.7790525144160684	0.16945079516675046	
0.9493892855360605	0.7797666972011439	0.16962259129853052	
0.9672592514091067	0.7966230739046026	0.1706361811194155	
0.9664812211180965	0.795832017690933	0.1706492070287356	
0.9649664395872284	0.7943966947495937	0.17056974853553317	
0.962676417805773	0.7924560514780191	0.1702203700121069	
0.9602918375800126	0.7903862135471219	0.16990562764941342	
0.958300014517524	0.7886935985088348	0.16960641966624693	
0.9576755152016446	0.7881801716875338	0.16949534715841647	
0.9551009355038942	0.7860076768518786	0.1690932622831651	
0.9532045571924114	0.7843746859178269	0.1688298749462735	
0.9510542332698795	0.7824960614831644	0.1685581754185393	
0.9494265676609107	0.781043837006603	0.1683827342731612	
0.9473233018269318	0.7791796491027303	0.16814365635669104	
0.9457390349596104	0.7777236046943259	0.1680154337792109	
0.9437102986098178	0.7759219932471906	0.16778830891679117	
0.9431335221923572	0.7753266133892704	0.16780691223979835	
0.942651120089648	0.7747648176394011	0.16788630582261505	
0.9418815940201699	0.7739610999197393	0.16792049740890522	
0.9434947708965594	0.77522403458685	0.16827073939897458	
0.941984023588399	0.7739300465004312	0.16805398008889622	
0.9403195190388438	0.772466720903621	0.1678528011257673	
0.9390978734041082	0.7713216299640722	0.167776246523035	
0.9370610366777047	0.7696373605031738	0.1674236791957285	
0.9354823892043062	0.7682095254733138	0.16727286671632774	
0.9383576899868636	0.7708241901910345	0.16753350256754676	
0.9382968400003148	0.7708132087576146	0.16748363400499025	
0.9361234678050219	0.7690457139985036	0.1670777565847009	
0.9345923301738661	0.7676133932294072	0.16697893971325578	
0.937996926733139	0.7711223949888338	0.16687453460412394	
0.937459257825109	0.770576226631267	0.16688303404406413	
0.9375325196164109	0.7705120532010311	0.16702046935574266	
0.9367453231414159	0.7697378118832906	0.16700751423835755	
0.9357329381264722	0.7687376271252616	0.16699531392203612	
0.9342198963986327	0.7674415877323277	0.16677831162680065	
0.9331440380697597	0.7664662072367401	0.1666778337837446	
0.9312768148160294	0.7648017529986406	0.16647506478291593	
0.9302828256224023	0.7638598094221021	0.16642301915610422	
0.9356775477625965	0.7692003113771576	0.16647723952637	
0.9405939585805327	0.7740793635868483	0.16651459802730853	
0.938970405172992	0.7726574917505313	0.16631291644623528	
0.9396622802061556	0.7729793162021822	0.16668296721085762	
0.9669508699447878	0.7962891236428291	0.17066175065213635	
0.9652272287480701	0.7947741355926661	0.17045309751555085	
0.9639874241099908	0.7937750003467767	0.17021242810938603	
0.9625849920911149	0.7926635566039588	0.16992143977183505	
0.9684982222926085	0.7982090414519523	0.17028918501677787	
0.96732175832703	0.7971260663062807	0.17019569618361338	
0.9661177071400836	0.7959658245119867	0.17015188677778728	
0.9650087930990694	0.7948754598101607	0.17013333747251552	
0.9642927660694662	0.7942702761798535	0.17002249396634553	
0.9630149545901248	0.7931364525261344	0.16987850622136766	
0.9611869031563401	0.7916193490847945	0.169567558192648	
0.9595680703812299	0.7903432920343036	0.1692247824900061	
0.9602204741713423	0.7908308424564622	0.16938963593764705	
0.9587808709949163	0.7895975334356444	0.16918334176896527	
0.9574483209002165	0.7885852113918022	0.16886311363612796	
0.9691603810053605	0.8002640595802895	0.1688963253566852	
0.9672960314465446	0.7986697635950486	0.16862627172534086	
0.9677739064080999	0.7988799468639793	0.16889396340611879	
0.966028671802544	0.7973412573337555	0.16868741831901232	
0.9642698964087072	0.7957223540562627	0.16854754614567322	
0.9655358932235024	0.7966182126240297	0.1689176842005867	
0.963459593561841	0.7948340359411211	0.1686255612109543	
0.9615308158548481	0.7931457035782108	0.16838511581117488	
0.9615639200260689	0.793165311396301	0.16839861219843943	
0.9617654045006472	0.7931059955390628	0.1686594124303428	
0.9614103448035112	0.792692660529222	0.16871768764373082	
0.9667588219578777	0.7976814238354564	0.1690774015705323	
0.9666704002226142	0.7976923423545651	0.1689780613059283	
0.9657789645992088	0.7969381704750146	0.1688407974857727	
0.9639630175269811	0.7953993730400868	0.16856364783855665	
0.9629241699681562	0.7944329064120265	0.16849126681028043	
0.9617174786906089	0.7933140306616109	0.16840345131730405	
0.9614116324667346	0.7930036642485194	0.1684079714969062	
0.9601784289404532	0.7917954079350646	0.1683830242745209	
0.9974997468119444	0.8225888483832742	0.17491090238137647	
0.9956415364707726	0.8210689475138983	0.17457259289812352	
0.994623337177872	0.8200953994269315	0.17452794168079863	
0.9933172612094054	0.8186817699533374	0.17463549508871537	
0.9925191972790093	0.8181047865628511	0.1744144144949728	
0.9917716930452254	0.8173584584093367	0.17441323836117897	
0.9899018108844757	0.8157101507697787	0.17419166382934365	
0.9889481147469958	0.8148559504254931	0.1740921681104732	
0.9980445048687133	0.8242466475983913	0.1737978607521985	
0.9969024779776338	0.8231471978740044	0.17375528353342928	
0.9975371670588261	0.8240847549701141	0.17345241546672954	
0.996225140464138	0.822954921655252	0.1732702221983755	
0.9946064658546716	0.8216176682643677	0.1729888009702724	
0.9931569289760429	0.8204536349499593	0.17270329739658438	
0.9925831016881506	0.8200426026762531	0.17254050245623015	
0.9908593521144728	0.8184804276337531	0.17237892791545822	
0.9913441071907679	0.8187485444049041	0.17259556612827712	
0.9899761190539912	0.8175485407381506	0.17242758162835628	
0.9912650679850447	0.8183447941726084	0.1729202769511477	
0.9897535716699175	0.816985748523523	0.1727678262354093	
0.987874010188894	0.8154513300447673	0.17242268326559237	
0.9868647585992943	0.8145216280466889	0.1723431336246941	
0.9854121801794552	0.8131788866441758	0.17223329659897446	
0.9860136509753703	0.8137069178861883	0.17230673622573428	
0.984359688732935	0.8123308757077092	0.17202881613300872	
0.9829625375871736	0.811128295210965	0.17183424549576068	
0.985881625961613	0.8140044950150155	0.1718771338563513	
0.9880704741593641	0.8160099957509824	0.1720604813906221	
0.9863329983206206	0.814518760769598	0.1718142405252463	
0.9847943473597315	0.8132041948410526	0.17159015548492884	
0.9853600847689226	0.8134874094297542	0.17187267837717252	
0.9843286556402843	0.8125302842458089	0.17179837450385094	
0.9852475686434735	0.8134829360753932	0.17176463582770937	
0.9856767108174787	0.8133540513977132	0.1723226625126458	
0.9849307225652473	0.8126033229171914	0.172327402811596	
0.9841483681214517	0.8118756816066349	0.17227268970932683	
0.9836370878313717	0.8113166559683649	0.17232043504911035	
0.9817785253049195	0.809761264583883	0.17201726389877753	
0.9807592294915184	0.8088641247824224	0.17189510787851836	
0.9792979524590016	0.8075392218233711	0.1717587338356841	
0.9786105672828853	0.8069554173077146	0.17165515324450098	
0.9774478997503008	0.8060210819368239	0.17142682099690684	
0.975982990135183	0.8046757761832963	0.17130721708846525	
0.9751040676767512	0.8038790832810315	0.17122498752419338	
0.9756984501769862	0.8042434761204671	0.17145497717692987	
0.9771866332595943	0.8052082398863255	0.17197839656227046	
0.9787651055898422	0.8064897396625617	0.17227536910810531	
0.9774590068308594	0.8053521235733081	0.17210688643024097	
0.9757527642864354	0.8037726169033926	0.171980150585652	
0.974934276506191	0.8030296286553827	0.17190465112110132	
0.9736485503197927	0.8019808700242018	0.1716676835197634	
0.9722075508365148	0.8007569148570677	0.17145063917659506	
0.9709472103100835	0.7997050304906537	0.17124218298968943	
0.975673880399925	0.8044064995323681	0.17126738406736544	
0.9744980183228775	0.8033526392288544	0.17114538221091183	
0.9731451682279582	0.8022102240781138	0.1709349472589212	
0.9748955225944519	0.8039738491922617	0.17092167650349438	
0.9736827597059217	0.8028242864513635	0.1708584763852884	
0.9723941842418405	0.8016377809777189	0.170756406387064	
0.9721883446643725	0.8012573914995265	0.1709309563170148	
0.9716280105680523	0.8006609634745239	0.17096705031166276	
0.9701312382280091	0.7993893011852548	0.17074194025294281	
0.9737570073657436	0.8032367535559415	0.17052025673681587	
0.972482895528948	0.8022123350411726	0.17027056340759744	
0.9710977962788414	0.8010555637963847	0.1700422353951224	
0.969980504955814	0.8001009729351566	0.169879534871552	
0.9686069295173738	0.7989450792713864	0.16966185305358433	
0.9669050275554332	0.7974693306026087	0.16943569973546224	
0.9658254968020522	0.7964539077241444	0.16937159185379164	
0.9645434296159998	0.7952251990684297	0.16931823328065237	
0.9647948394938943	0.7954156017965741	0.16937924027982829	
0.9638100230550192	0.7945996145167983	0.16921041111450597	
0.9626474138349295	0.7935431813821197	0.16910423505872202	
0.962497163161957	0.7934255958032265	0.16907156995839354	
0.9610957007801704	0.7922266772346633	0.16886902612112642	
0.9604659482374396	0.791547884875664	0.16891806589568428	
0.9596724110699836	0.7908639949702081	0.16880841855669304	
0.9600397983384529	0.7909430757412718	0.16909672504826284	
0.9593174863624346	0.7902832351165925	0.16903425372642647	
0.9581377194141947	0.7892900689132952	0.16884765297561954	
0.9569736403536122	0.7883149322895509	0.16865871053294473	
0.9561162702476277	0.787614856818143	0.16850141589255893	
0.9547877770634324	0.7864291658843627	0.16835861363636215	
0.9534390655976548	0.7851307270677642	0.1683083409814282	
0.9525968435908032	0.7844521598977463	0.16814468617368244	
0.9532739144244117	0.7850234120181112	0.16825050481167428	
0.9519842059806336	0.7839548976615418	0.1680293107535257	
0.9599247178594363	0.7920505387185621	0.16787418210554841	
0.959485303265629	0.7915645970928448	0.16792070919958255	
0.9587158575206651	0.7907957615670651	0.1679200990078218	
0.9575208836848834	0.7897611547450316	0.1677597320213708	
0.9560349526761592	0.7884995649943407	0.16753539079050908	
0.9548098079245025	0.7874849337161681	0.1673248772757179	
0.9537326036110623	0.786457038955503	0.16727556771592364	
0.9529809721800835	0.785785428159041	0.16719554707441972	
0.9586086581399609	0.7913752408329067	0.16723342014981565	
0.9581779011271216	0.7908618027175015	0.16731610127978705	
0.9571007965913976	0.7899327110203486	0.16716808843470754	
0.9570989871726316	0.7897951210178941	0.1673038690456303	
0.9567382801197991	0.7894509800333471	0.16728730297081895	
0.9572715061204927	0.7899192089365946	0.1673523000282076	
0.9561632012383322	0.7889721787042832	0.16719102535522387	
0.9566299726209299	0.7891499244779214	0.16748005095785776	
0.9556444725334244	0.7881579400108965	0.16748653533108016	
0.954523596180869	0.787210001576958	0.16731359740619414	
0.9533464812356274	0.7861377002468087	0.16720878375167306	
0.9533768303526773	0.7859844023982684	0.16739243071112367	
0.952680576865266	0.7853837291113289	0.16729685057062002	
0.9513194897929124	0.7842630782551998	0.1670564143234386	
0.9504572581376461	0.7834930462355645	0.16696421461586922	
0.9493507407441538	0.78251353631592	0.16683720713604389	
0.948089563715589	0.7814709459359829	0.1666186204978398	
0.9488321529668674	0.7818283025959605	0.16700385308317972	
0.9477680864167162	0.7809896265977843	0.16677846252526965	
0.9470076157536569	0.7801321913126255	0.1668754270763897	
0.9465751863512858	0.779733174409482	0.1668420145064917	
0.9454817508873732	0.7787738582686238	0.16670789514546808	
0.9441492917610094	0.7776280600504865	0.1665212342317606	
0.9431310917907979	0.7766711844445823	0.16645990986199605	
0.942553016073503	0.7761434173416628	0.16640960121000303	
0.9421663636277462	0.7756584563838511	0.16650790978094626	
0.9408374701135902	0.7744623348918013	0.16637513773736134	
0.9398735503270391	0.7736984419080832	0.16617511094511833	
0.9384448671877001	0.7725026319062684	0.16594223780218487	
0.938093745874034	0.7722399348122442	0.16585381354531673	
0.937171755632612	0.7714136162800576	0.16575814189433036	
0.9362488844927321	0.7706032865859093	0.165645600459043	
0.9353468642746061	0.7698294651356472	0.16551740171739757	
0.9357830952158419	0.7701948592597145	0.16558823849753304	
0.9349623968308874	0.7694911947336056	0.16547120457030753	
0.9340582563530041	0.7686951694231999	0.16536308938189398	
0.9338860243872592	0.7683976093718881	0.16548841739955703	
0.9350622592478239	0.7693028405559164	0.16575942100847468	
0.938885532397644	0.7730843406678246	0.1658011940102907	
0.9387160227263822	0.7727949861826757	0.1659210388194068	
0.9374787653786654	0.7717392318308478	0.16573953578765804	
0.9363211051250497	0.7707271124546726	0.16559399493659535	
0.9351893818923689	0.7697275351585816	0.16546184897980423	
0.934098773477483	0.7687654537284028	0.16533332200589515	
0.9344075032149289	0.7688128120163706	0.16559469345070066	
0.9346496448043949	0.768797717926916	0.1658519291249681	
0.9337807421831741	0.7679956728650122	0.16578507159174102	
0.9325464198005543	0.7669430368967017	0.16560338517275366	
0.9336839032491374	0.7677897262622199	0.165894179189964	
0.9328407317277838	0.7670533141640367	0.16578741977754674	
0.9317644545637025	0.7661103554420432	0.1656541013309317	
0.9397745435335199	0.7727745217328169	0.16700002388382446	
0.9386268389200727	0.7718164749033825	0.16681036609556912	
0.9372582631261368	0.7706689672559742	0.1665892979523879	
0.9410998610284701	0.774494497366174	0.1666053658611997	
0.9417221572114388	0.7752447217883851	0.1664774375571775	
0.9409028029803074	0.7744230358588575	0.1664797692512623	
0.9405377762572419	0.77411213099596	0.16642564738680038	
0.9407113855873315	0.774246571199515	0.16646481662898716	
0.9399859781365797	0.7736753637352621	0.16631061669783181	
0.9395807655994782	0.7732562546082632	0.166324513253265	
0.9392371247410775	0.7729849753677845	0.16625215163081886	
0.9391161777421148	0.7728130642822879	0.16630311565336114	
0.9381110655121594	0.7719695462114308	0.1661415214898933	
0.93734582411366	0.7712834678575485	0.16606235847054845	
